filepath,label_idx,class_name
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\94eb2aa6-7f9e-4a5a-b519-2106984e9a7d___RS_Early.B 8770.JPG,20,Potato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f55b306a-ad53-495b-931a-0817b34ede6d___UF.GRC_YLCV_Lab 01802.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\88617440-1411-4f5c-b966-88ced117f307___FAM_L.Blight 3739.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\f6a11232-f765-4768-8e2c-333ff4d80372___FAM_B.Rot 3289.JPG,11,Grape___Black_rot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\48b9e2a8-d24f-4dda-a3b9-a8705a6ffd4c___RS_HL 9990.JPG,37,Tomato___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\d8eb0541-a9f1-423b-8e71-24a031f19530___GHLB2 Leaf 134.1.JPG,30,Tomato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\82a783e4-ba41-42af-96a8-ebc67abe905d___RS_Early.B 7439.JPG,20,Potato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Esca_(Black_Measles)\c5a4696f-ca91-4d1d-b243-11bd8733a723___FAM_B.Msls 1334.JPG,12,Grape___Esca_(Black_Measles)
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\d3d3e88a-265a-4d4d-8887-b2930272d549___RS_HL 9873.JPG,37,Tomato___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\955a0b0a-915d-4f6b-b433-c365c8a4b9f6___Com.G_SpM_FL 9600.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\2d341d51-ed72-4ab3-87d3-4d36fae79f4b___Rut._Bact.S 1274.JPG,16,Peach___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\de026b6e-618a-4d24-8e9a-511144aa94d9___Matt.S_CG 0915.JPG,32,Tomato___Septoria_leaf_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Cherry_(including_sour)___Powdery_mildew\945f0cfe-c6da-4164-92f6-900acad26611___FREC_Pwd.M 4486.JPG,5,Cherry_(including_sour)___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2328.JPG,8,Corn_(maize)___Common_rust_
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Late_blight\25978f86-dca7-4052-bf6b-7d14ce0438ad___RS_LB 5016.JPG,21,Potato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\03fdc457-a4d0-48b5-9223-12db65a63f11___RS_HL 7345.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\046c65f2-b155-4018-b161-825191c5faaa___RS_Late.B 5042.JPG,30,Tomato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\385b15ba-831f-40ce-8586-189bf5fe5bfa___RS_HL 2875.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\57c5f95c-c6ab-41d7-8c11-ccb776d0e060___RS_HL 4039.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\f472e594-6b98-402a-a097-22f46921df9e___RS_HL 7818.JPG,3,Apple___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Early_blight\9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428.JPG,29,Tomato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\6d276438-7f26-4b65-b425-a18ce241ab04___RS_HL 6050.JPG,3,Apple___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_mosaic_virus\e3abcfd4-0994-4f38-a18e-83b90498d30c___PSU_CG 2297.JPG,36,Tomato___Tomato_mosaic_virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\14bbb9b7-a9a6-493e-93f1-a56062e754d5___UF.GRC_YLCV_Lab 01392.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1caefc52-d9d0-4493-8f35-4c366a041d93___YLCV_NREC 2803.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\bf437495-ab1b-459e-8173-6619a07ee8c6___JR_B.Spot 3139.JPG",18,"Pepper,_bell___Bacterial_spot"
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Early_blight\654d7c11-664e-47c0-a6aa-c5c45a07e386___RS_Erly.B 7799.JPG,29,Tomato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\ba228541-4441-4e15-9d4d-7cd4aababf12___Com.G_SpM_FL 8453.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1dd0d62f-7ef7-477f-b781-83423446a1f5___UF.GRC_YLCV_Lab 01580.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\45eeaf6d-1b23-4e3e-9366-82d9c053ef88___Matt.S_CG 6245.JPG,32,Tomato___Septoria_leaf_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\6afe0f3a-c8ce-4226-9c2f-883e8a125636___RS_HL 5639 1.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\78d86bb7-9329-4148-84fe-63b734e7c4c8___UF.GRC_YLCV_Lab 08421.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\71f821c8-a80c-40a2-8d4f-37c829962571___RS_HL 5067.JPG,4,Blueberry___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\f7df2411-8e50-46e1-b43a-cca357bee1af___GH_HL Leaf 521.1.JPG,37,Tomato___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\93807606-0aed-435b-adb2-cf303a7d586e___RS_HL 0135.JPG,37,Tomato___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\527c2536-8d58-483e-afd4-3430a87e3b9e___FAM_L.Blight 3745.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\ad8a8ab9-0d99-46a4-86fa-7a1bc5046345___RS_HL 0619.JPG,4,Blueberry___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\e8537d8f-60e3-47ff-af6d-b7a9f0c2fa6c___Rutg._Bact.S 1384.JPG,16,Peach___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\047c885f-3b50-4f75-8e5f-2b6e95337d92___MD_Powd.M 0335.JPG,25,Squash___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0a7f1993-85ae-4ba4-865b-df96bb0b52b4___YLCV_NREC 2416.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\2272d3ae-de6d-4fcd-af45-098cb2cd0fdf___RS_L.Scorch 1086.JPG,26,Strawberry___Leaf_scorch
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___healthy\862c537a-d751-47bd-9c2c-385f7e9a9e97___Mt.N.V_HL 6054.JPG,14,Grape___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\497264b3-da8e-465a-b704-b44d4042163f___UMD_Powd.M 0308.JPG,25,Squash___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\6dbfe52b-be4e-47e2-9fe6-19d536d3a67a___GCREC_Bact.Sp 3164.JPG,28,Tomato___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___Apple_scab\d480dbfb-ce18-40cf-a183-9bc52ec9195d___FREC_Scab 3303.JPG,0,Apple___Apple_scab
D:\IRP\leaf-jepa\data\plantvillage_raw\Cherry_(including_sour)___Powdery_mildew\0e379908-305b-45c0-80c2-279bb33f1cbb___FREC_Pwd.M 4979.JPG,5,Cherry_(including_sour)___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\5ae558a8-4305-415c-9b99-3e3062011d1b___FAM_L.Blight 4904.JPG,13,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___healthy\17a7354e-4d31-4b34-8efa-adc1a370b201___RS_HL 4692.JPG,27,Strawberry___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Cherry_(including_sour)___healthy\456af412-3d01-4046-b2a7-1283a2121d07___JR_HL 9498.JPG,6,Cherry_(including_sour)___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\afb42570-cd62-42e3-a430-49a4eb9f27ef___CREC_HLB 5332.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\7db1a86a-9c8e-4b84-a26d-c43dd2939512___CREC_HLB 3969.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\221699b8-60cf-49fb-a5a6-b02e3770008d___GCREC_Bact.Sp 6135.JPG,28,Tomato___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\3212700f-4294-4c19-a2de-a984920bad2e___Rut._Bact.S 0829.JPG,16,Peach___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___healthy\d8a72016-5579-43da-841b-d13030eaae6d___R.S_HL 7968 copy.jpg,10,Corn_(maize)___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\bfbf82fd-d9b0-464b-8786-6c5732e9c848___UF.Citrus_HLB_Lab 1282.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Cherry_(including_sour)___Powdery_mildew\898a840a-b4a5-4f12-830b-434e07538b2e___FREC_Pwd.M 4649.JPG,5,Cherry_(including_sour)___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\b8b4d71c-75b7-4e49-b74f-b767a45acc2c___CREC_HLB 4222.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\b4ec9fa5-577d-45d2-9c96-f5e9515aecb2___CREC_HLB 7762.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2477.JPG,8,Corn_(maize)___Common_rust_
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\3f34d522-9184-4f1e-bfd9-93d0cb571a7d___GCREC_Bact.Sp 3069.JPG,28,Tomato___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\bdf0a747-3514-46fc-9d9f-5f23c8546209___RS_L.Scorch 1388.JPG,26,Strawberry___Leaf_scorch
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\feb8257c-4450-4a09-906d-b1aafd46c301___UF.GRC_YLCV_Lab 02953.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\539de84d-20c0-439b-a3b9-91a6fd3654f5___UF.GRC_YLCV_Lab 01571.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Esca_(Black_Measles)\713a3b31-9704-4e8c-a30b-2f113bf48703___FAM_B.Msls 4228.JPG,12,Grape___Esca_(Black_Measles)
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\3a94a7fa-d753-4361-bcfd-672509883038___RS_HL 4670.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\f45c8a9e-6a4d-4d59-8bc1-9c4f8e287569___CREC_HLB 6992.JPG,15,Orange___Haunglongbing_(Citrus_greening)
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\2d93ee5a-6562-49c4-82fd-f5fbc950f4df___JR_HL 5943.JPG",19,"Pepper,_bell___healthy"
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___healthy\5f13420e-16bb-4aa8-9869-051e0b937ec1___RS_HL 4543.JPG,27,Strawberry___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\1ce188c3-20c3-41f7-b567-97b78f1c7c95___Rut._Bact.S 0845.JPG,16,Peach___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\d442075f-73bb-47a0-9545-9b36bca9300b___GH_HL Leaf 210.JPG,37,Tomato___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\cf01898b-cac1-425f-b9e3-482b8f3e82b9___FAM_B.Rot 3176.JPG,11,Grape___Black_rot
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\624219d0-919e-4fd2-9bc7-0550a4d7466a___JR_HL 5867.JPG",19,"Pepper,_bell___healthy"
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___healthy\4fc5eb54-978b-40e9-8054-84b44937bc89___Rutg._HL 2453.JPG,17,Peach___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Esca_(Black_Measles)\516e48d7-37c1-4c21-8ac8-d0a1659bbdde___FAM_B.Msls 0979.JPG,12,Grape___Esca_(Black_Measles)
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\42b77623-13ea-4c21-b348-c887f61ce441___RS_L.Scorch 1030.JPG,26,Strawberry___Leaf_scorch
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\34044e49-72de-456b-8a9f-668a89f9d3cf___RS_NLB 3905.JPG,9,Corn_(maize)___Northern_Leaf_Blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\f449911c-51bb-42e0-858a-68259c0edcf0___Matt.S_CG 7566.JPG,32,Tomato___Septoria_leaf_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Target_Spot\46e01033-9285-43bf-8596-2f09789c0d83___Com.G_TgS_FL 8283.JPG,34,Tomato___Target_Spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\20e1f17f-7bd2-4447-bbf0-df189e10871e___RS_HL 6300.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\919a61ac-2dc9-4eb7-8503-3b04fc0ce109___UF.GRC_BS_Lab Leaf 0303.JPG,28,Tomato___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\db84d988-ad71-41bb-90c1-80ce52319eb3___YLCV_NREC 2889.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2407.JPG,8,Corn_(maize)___Common_rust_
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\b58b7d91-8ef1-4520-83f7-2de999660512___RS_HL 4455.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\b09ab269-e19c-4f53-80fe-ee7552d13a61___RS_HL 5502.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\02cef25f-9be8-4a12-8d95-50712589eead___RS_L.Scorch 1282.JPG,26,Strawberry___Leaf_scorch
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\18ddfc71-1d5b-43f2-937e-2e6c1e3bc8d4___UMD_Powd.M 0212.JPG,25,Squash___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\b0130b7f-30ed-4e6f-8827-a199b1472ebc___RS_HL 5410.JPG,4,Blueberry___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Leaf_Mold\80b652e5-7f1f-4806-8d9d-550ce54891ce___Crnl_L.Mold 7090.JPG,31,Tomato___Leaf_Mold
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\fe97769f-3e58-4997-953d-c63c3e917783___RS_HL 2985.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Late_blight\dbad8fb5-90a0-4bcc-902e-7b7b632d0233___RS_LB 4036.JPG,21,Potato___Late_blight
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\b82e0746-97b5-4be9-90a7-ac2b2121428c___JR_B.Spot 9073.JPG",18,"Pepper,_bell___Bacterial_spot"
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2e4361a4-6ccb-40dd-91ff-e8008153a207___YLCV_GCREC 5317.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Target_Spot\406a0d2c-eab7-4800-9d07-72ae4239e463___Com.G_TgS_FL 8058.JPG,34,Tomato___Target_Spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\43b71f8a-175a-4847-a2c8-69c7d2f59f10___GCREC_Bact.Sp 3476.JPG,28,Tomato___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\126e12d3-3d51-4ba6-861f-e6ed09ee951f___GHLB2 Leaf 9021.JPG,30,Tomato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a86655c2-c4ec-4c2f-bfa0-75b91a860fc4___UF.GRC_YLCV_Lab 02244.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Target_Spot\71e6574c-3c0b-4091-aa23-27abd39a8849___Com.G_TgS_FL 9770.JPG,34,Tomato___Target_Spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___Black_rot\28f01d7f-27f8-4cf1-a473-ef4744b2dc61___JR_FrgE.S 8597.JPG,1,Apple___Black_rot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\c25ca040-07f4-4882-b5c9-e8083ba994a2___GH_HL Leaf 417.1.JPG,37,Tomato___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\3527f840-a203-48c5-b0e6-1919a26bf447___UMD_Powd.M 0368.JPG,25,Squash___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\e1b13701-cc22-42c3-9afe-98fb8e46c7b4___FAM_B.Rot 0556.JPG,11,Grape___Black_rot
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 1899.JPG,8,Corn_(maize)___Common_rust_
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\44bd40a3-c64b-45c5-b0e1-3b3ad132daa5___Matt.S_CG 2454.JPG,32,Tomato___Septoria_leaf_spot
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\84e67357-edd8-445d-9c49-32b1c5d5deeb___JR_B.Spot 8921.JPG",18,"Pepper,_bell___Bacterial_spot"
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\9691a00f-131e-4158-8cde-266b0c4518ec___RS_HL 5090.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\b7089d25-1938-4d6e-82f8-6f504c3e26ba___RS_HL 5200.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B 8343.JPG,20,Potato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\96031042-578f-4a47-bac2-1a09adcf2f78___FAM_B.Rot 3495.JPG,11,Grape___Black_rot
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\390d7221-7639-43fb-9789-b3b35fc869d8___Rut._Bact.S 0851.JPG,16,Peach___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\5e4669c3-c980-4fb7-84ee-c2b92f55ac3d___RS_L.Scorch 1178.JPG,26,Strawberry___Leaf_scorch
D:\IRP\leaf-jepa\data\plantvillage_raw\Raspberry___healthy\479f93df-1351-41a1-b953-0453b3b66227___Mary_HL 6219.JPG,23,Raspberry___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\23572403-70ff-4ea4-8eb8-6bae4649af5f___Matt.S_CG 7422.JPG,32,Tomato___Septoria_leaf_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\8636092c-9357-4b4c-9d2d-c45c3dcf9253___RS_Early.B 7981.JPG,20,Potato___Early_blight
