filepath,class_name,label_idx
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\4467daac-1e75-4b6f-868d-9dcb5016bd1e___Matt.S_CG 7436.JPG,Tomato___Septoria_leaf_spot,32
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\88fe4568-58fd-4ddf-b754-eb3c2e7b9d3d___MD_Powd.M 9986.JPG,Squash___Powdery_mildew,25
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\38807f81-ce49-4978-916a-a6cd2a95bfb0___RS_Early.B 8397.JPG,Potato___Early_blight,20
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\3875934c-3ee1-476e-b1a1-e123e8afd5d0___RS_HL 0630.JPG,Blueberry___healthy,4
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\990802e1-42e5-4646-8051-f07027f6ca2c___GCREC_Bact.Sp 3213.JPG,Tomato___Bacterial_spot,28
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\8788717a-1128-4cc4-a76e-71337500c5df___RS_GLSp 4623 copy.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\a4752292-fc5c-4d13-a9fb-b48c000b6579___UF.GRC_YLCV_Lab 02836.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\0f9c098f-a6df-4a73-8c14-8e7d4dbb1b0b___RS_Early.B 7991.JPG,Potato___Early_blight,20
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\9b842706-f8e6-4092-850d-0a7feb068b4c___FAM_B.Rot 3535.JPG,Grape___Black_rot,11
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\0fdca4c9-4914-41c1-a634-b9b20951162e___CREC_HLB 4956.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\c2c1758f-3576-4e8a-9853-5f11ac4d20d6___GH_HL Leaf 316.1.JPG,Tomato___healthy,37
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\9630bc68-e222-473f-847c-973702d7c933___Rutg._Bact.S 2120.JPG,Peach___Bacterial_spot,16
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\b4cb4cb0-ca61-4003-aa27-9918417fae68___JR_HL 8826.JPG","Pepper,_bell___healthy",19
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\2b3a33de-f7c4-4398-bd3f-969ead7c3f2a___CREC_HLB 3955.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___healthy\f6f867d3-5dee-40fc-a43a-40095a780df8___RS_HL 1858.JPG,Strawberry___healthy,27
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\6640274b-f451-426f-ad4f-3084210f25f7___RS_HL 5950.JPG,Soybean___healthy,24
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___Cedar_apple_rust\d64bd246-5ab0-4b1e-b522-3f69668214d1___FREC_C.Rust 4290.JPG,Apple___Cedar_apple_rust,2
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\e16cf895-d49f-4798-af76-1343bdd0fe56___GCREC_Bact.Sp 3025.JPG,Tomato___Bacterial_spot,28
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\9190b657-36a1-44b5-811d-e47093babc6b___Matt.S_CG 2554.JPG,Tomato___Septoria_leaf_spot,32
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\2b46f95e-4b4a-4d2d-a7a6-ebf630bf72af___MD_Powd.M 0824.JPG,Squash___Powdery_mildew,25
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___Apple_scab\8c5418d9-37db-450f-a20e-7fccfe69f57a___FREC_Scab 3404.JPG,Apple___Apple_scab,0
D:\IRP\leaf-jepa\data\plantvillage_raw\Raspberry___healthy\5029ab0a-f4cf-4a99-be09-d5ab35feb93e___Mary_HL 6411.JPG,Raspberry___healthy,23
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\510e315d-12fb-4f6d-9286-97a34ad86f36___MD_Powd.M 1054.JPG,Squash___Powdery_mildew,25
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\7e7cfef1-2274-46da-98b8-b095dc7f8996___RS_HL 5589 1.JPG,Soybean___healthy,24
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\3bc19f2c-2ab4-4a1c-bd0f-e0a322058b8b___RS_GLSp 4423.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\625f5b12-cac4-446f-b6a9-109c1564fec7___RS_L.Scorch 0864.JPG,Strawberry___Leaf_scorch,26
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\a50a5396-b18a-4430-b1df-69139fadcaec___RS_HL 5758 1.JPG,Soybean___healthy,24
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\004273e3-e283-4ec6-b597-d0de1bfbc590___YLCV_GCREC 2434.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\c1a2c7e3-519d-4104-8641-acc54e2daf0c___RS_HL 0501.JPG,Blueberry___healthy,4
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\eca45b95-a87a-4e4c-b3f2-d8e3166003be___UF.Citrus_HLB_Lab 9805.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\72003229-f8aa-4e84-b62e-3fde4a1651ed___UF.GRC_YLCV_Lab 02963.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\7272d46b-b201-4ffc-8634-1555b87e23ff___RS_NLB 3472.JPG,Corn_(maize)___Northern_Leaf_Blight,9
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\90ee69bc-ea88-447b-b124-799aa13473b5___FAM_B.Rot 3181.JPG,Grape___Black_rot,11
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\f025d161-089c-49e4-8f42-ca979e430977___JR_HL 6012.JPG","Pepper,_bell___healthy",19
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\cba8fd06-5896-4944-a6d5-77300f74f11d___Keller.St_CG 1948.JPG,Tomato___Septoria_leaf_spot,32
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\cebc8525-5beb-45d4-b42b-2e3b3f4fa59e___JR_HL 7673.JPG","Pepper,_bell___healthy",19
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\dd2c720e-a184-4d25-a72e-752869d405c7___RS_HL 4461.JPG,Soybean___healthy,24
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\619d62af-2c8e-4d00-b3ca-b99d9ee9b71c___CREC_HLB 6793.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\903c52a3-7f01-4b6d-be46-cde5909d5a8b___FAM_B.Rot 0429.JPG,Grape___Black_rot,11
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4c97477f-7372-4fac-b543-6ffc5fc07e50___UF.GRC_YLCV_Lab 09344.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5bc3e99e-cdbd-45d7-bbc3-0fd74fcea115___YLCV_NREC 2031.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\252670cc-f4d6-4548-9af1-05d5d9633cf5___UF.Citrus_HLB_Lab 0855.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\5c63799e-98ee-4f57-9f01-8695b60243de___RS_Late.B 5144.JPG,Tomato___Late_blight,30
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\2b0d21b2-2320-4cb4-8d40-4684f0c91e55___RS_HL 7505.JPG,Apple___healthy,3
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\0a3f2927-4410-46a3-bfda-5f4769a5aaf8___JR_HL 8275.JPG","Pepper,_bell___healthy",19
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\e2903138-9876-40a7-b2cb-5ee8305a303e___RS_HL 2416.JPG,Blueberry___healthy,4
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\008d9af0-7568-4a67-bb1a-0e915836ddc0___RS_NLB 4165 copy 2.jpg,Corn_(maize)___Northern_Leaf_Blight,9
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\64cab763-3fa2-483c-abc6-1d203f26f88e___RS_Early.B 6671.JPG,Potato___Early_blight,20
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Leaf_Mold\c772bd85-b115-49bf-a259-6908e9c8983b___Crnl_L.Mold 8859.JPG,Tomato___Leaf_Mold,31
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\3e3596ca-16dd-4ccb-883d-0b777fd7a645___JR_HL 8592.JPG","Pepper,_bell___healthy",19
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\21e0586d-257a-46e8-943b-1a7f79435f42___YLCV_NREC 2983.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\85013fcf-15cc-4365-8536-735de6d9be7b___Com.G_SpM_FL 1576.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\3489afd3-f198-4866-8ca6-09a221d1236c___GCREC_Bact.Sp 5656.JPG,Tomato___Bacterial_spot,28
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\28cad5b8-7856-4656-81d4-060d8c1f9cda___FAM_L.Blight 3644.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\acd4315f-0846-4fe7-939e-ebe85bcd82e1___UF.GRC_YLCV_Lab 02277.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 1751.JPG,Corn_(maize)___Common_rust_,8
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\42c34247-fd53-447e-935c-ccac6306cb71___FAM_B.Rot 0611.JPG,Grape___Black_rot,11
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2568.JPG,Corn_(maize)___Common_rust_,8
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\1ec5d93e-76ab-44cf-a53e-ef3f741a095a___RS_HL 7504.JPG,Apple___healthy,3
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\23d34187-cbfb-4023-9caa-30136861ca6f___UF.Citrus_HLB_Lab 0293.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___Cedar_apple_rust\46aef257-999e-4158-9107-c5f5c7c8016a___FREC_C.Rust 4147.JPG,Apple___Cedar_apple_rust,2
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b499bd1e-7fc6-43cb-a0f3-141b22b1b946___YLCV_GCREC 5292.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\fd665d64-3079-45da-b719-0e45b9a65a84___Com.G_SpM_FL 1255.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\ac89de10-2de8-40a4-8f6e-f0a37e97cd57___RS_Late.B 5126.JPG,Tomato___Late_blight,30
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Leaf_Mold\9f84db3d-5dc1-461e-a922-e6d93e72d3fd___Crnl_L.Mold 8966.JPG,Tomato___Leaf_Mold,31
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\6d307b49-1d24-48da-88ba-51d4753aed3f___RS_NLB 3988.JPG,Corn_(maize)___Northern_Leaf_Blight,9
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Early_blight\c9ff37ca-a310-49ad-8978-0913b3c55f58___RS_Erly.B 7714.JPG,Tomato___Early_blight,29
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\bc9590c3-1b7c-4381-a8af-2406a9b709c4___Rut._Bact.S 0820.JPG,Peach___Bacterial_spot,16
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Target_Spot\c8f4fc81-7531-4588-a259-a7ad99ea3db9___Com.G_TgS_FL 0911.JPG,Tomato___Target_Spot,34
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\393d5215-f176-4a08-91fa-b33be46e43b8___RS_L.Scorch 1325.JPG,Strawberry___Leaf_scorch,26
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\7bf79f19-bb50-44cd-b8d5-0b4d6794689b___RS_HL 7989.JPG,Apple___healthy,3
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\cec774a0-92f4-4446-af6a-f0743e667461___RS_Late.B 5171.JPG,Tomato___Late_blight,30
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\875b155f-5925-4e83-88ec-a99c25e97726___RS_HL 6247.JPG,Soybean___healthy,24
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\5c8ab277-d058-4bcb-981f-c8f9fe3d4aea___UF.Citrus_HLB_Lab 0190.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\2992f778-be2a-49f0-8319-0a82c7422d0a___RS_NLB 3775.JPG,Corn_(maize)___Northern_Leaf_Blight,9
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\ac444acf-1d85-4928-9f73-947497fb6b9f___GCREC_Bact.Sp 5762.JPG,Tomato___Bacterial_spot,28
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\12d44209-1468-475a-abc1-26aed11f2ab5___Com.G_SpM_FL 8759.JPG,Tomato___Spider_mites Two-spotted_spider_mite,33
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\0a68a294-30d1-4422-ab7e-a1909ec277f7___JR_Sept.L.S 8443.JPG,Tomato___Septoria_leaf_spot,32
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\501a0cbb-28ae-43e1-a17b-81e6a3ac9ce8___FAM_B.Rot 0550.JPG,Grape___Black_rot,11
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\2211762b-a98e-4756-b27a-027d084406e2___RS_L.Scorch 1248.JPG,Strawberry___Leaf_scorch,26
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\67c7d9c9-4822-4761-b636-00308f2f08a3___Rut._Bact.S 1401.JPG,Peach___Bacterial_spot,16
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\911c0e06-cc1e-4405-a68c-74fd42884791___CREC_HLB 7634.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2293.JPG,Corn_(maize)___Common_rust_,8
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\9ad9623f-f308-4e43-8f95-3dd09b6dd544___UF.Citrus_HLB_Lab 0767.JPG,Orange___Haunglongbing_(Citrus_greening),15
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\be0d48a8-2b03-4683-b410-f26838bc43e0___UF.GRC_YLCV_Lab 02856.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\652415ba-4aa1-4efd-8dc1-dccded542204___RS_HL 5704 1.JPG,Soybean___healthy,24
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___healthy\3ddb5798-8a7d-47e7-87cc-4189675cae80___R.S_HL 5496 copy 2.jpg,Corn_(maize)___healthy,10
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\b81f901d-c870-43fd-b7c7-9b699d10d27e___JR_HL 8316.JPG","Pepper,_bell___healthy",19
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\1a153375-afcf-45fd-b3cc-9a9d1294ec6b___RS_HL 5398.JPG,Blueberry___healthy,4
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\86aebade-a366-40f4-9a4c-75fadc01c02d___RS_HL 3948.JPG,Soybean___healthy,24
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\d78165c6-c098-457e-8d5e-70bf92afdf0d___CREC_HLB 5485.JPG,Orange___Haunglongbing_(Citrus_greening),15
