filepath,label_idx,class_name
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Bacterial_spot\776ec720-7e48-4952-b3a4-d2a7b4d7d5f7___GCREC_Bact.Sp 5946.JPG,28,Tomato___Bacterial_spot
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\cc1da016-287b-4669-aceb-2dd35cd0d78a___JR_HL 7698.JPG",19,"Pepper,_bell___healthy"
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\8867f395-6399-49f4-ba70-a4b48593676d___Matt.S_CG 7496.JPG,32,Tomato___Septoria_leaf_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\803fcf75-7e13-45a8-bb3d-352140702555___RS_HL 5677.JPG,3,Apple___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Leaf_Mold\036d12b0-1e97-4975-bd80-a8a3c48588e7___Crnl_L.Mold 6500.JPG,31,Tomato___Leaf_Mold
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\001187a0-57ab-4329-baff-e7246a9edeb0___RS_Early.B 8178.JPG,20,Potato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\4b20c47b-7923-42f4-9ec5-f7fadb0f9ab2___RS_HL 3500.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Esca_(Black_Measles)\e1f8f855-f894-43c2-9194-a0805488ce97___FAM_B.Msls 1782.JPG,12,Grape___Esca_(Black_Measles)
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\3d587365-547f-4b93-9587-ab581fb01880___RS_HL 0605.JPG,4,Blueberry___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\da781038-1b3d-4934-8927-9477efa7d5ec___RS_HL 5815.JPG,3,Apple___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___healthy\532604de-0396-4511-85e8-f9eb41ae2a45___Rutg._HL 2482.JPG,17,Peach___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Strawberry___Leaf_scorch\5c52d886-ca5e-4e3c-82f9-6d4b7a1d2bc8___RS_L.Scorch 1212.JPG,26,Strawberry___Leaf_scorch
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Early_blight\5f209b64-4a3c-4fd4-9151-83db4125e7fc___RS_Early.B 7284.JPG,20,Potato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\715897ce-21db-4197-89dc-68e6089976ae___RS_HL 5742 1.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Blueberry___healthy\c85a2fb8-d8d2-497b-b6e2-19004e8d08f5___RS_HL 0705.JPG,4,Blueberry___healthy
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___Bacterial_spot\9e501de6-b39a-4a9c-b5f7-f55a246c02b6___NREC_B.Spot 9207.JPG",18,"Pepper,_bell___Bacterial_spot"
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b7de3219-7adb-4110-80c0-144926c491cd___YLCV_GCREC 2655.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b2aba426-856c-4803-bc9e-5a5010e17d37___UF.GRC_YLCV_Lab 02767.JPG,35,Tomato___Tomato_Yellow_Leaf_Curl_Virus
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\af11a589-7f6f-4460-80ab-d911e09e3854___FAM_B.Rot 0701.JPG,11,Grape___Black_rot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Target_Spot\facfaefa-628d-4e71-8174-9aa24d43724d___Com.G_TgS_FL 9767.JPG,34,Tomato___Target_Spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Early_blight\06d0298e-18e5-4bf5-8d33-8feef6600f15___RS_Erly.B 7573.JPG,29,Tomato___Early_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___Black_rot\d65349b4-80ff-474e-a48e-bf8fa597d880___JR_FrgE.S 8775.JPG,1,Apple___Black_rot
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Late_blight\0d8346e1-4624-4979-84e6-1353ca59007a___RS_LB 4079.JPG,21,Potato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\5a65f68b-0260-49e5-a178-ca327c4e1020___RS_HL 4854.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\312d5081-2a01-4a9c-961b-af1ba6ae7118___UF.Citrus_HLB_Lab 1205.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Black_rot\5efc6792-c66a-4ec2-8ca2-3a3664c934b8___FAM_B.Rot 0444.JPG,11,Grape___Black_rot
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\b85dfb75-f620-427c-9108-02547560a2b4___RS_HL 5913.JPG,3,Apple___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\f784ef27-5d1c-4638-bef4-447a00c43354___Rutg._Bact.S 2358.JPG,16,Peach___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Potato___Late_blight\d378a0c5-d275-44a4-9f00-f7f180270f4d___RS_LB 2781.JPG,21,Potato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\9ef58200-e2f2-4a20-8ac5-3ee85a036dc5___MD_Powd.M 0932.JPG,25,Squash___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\723bcb80-8475-4da5-ab21-89e891575ed0___CREC_HLB 7760.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\fee8ab43-ac11-4c57-87bc-25557bcd3b1a___RS_HL 5795 1.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\9c6ebcdb-460b-431d-88d7-56beddc7a490___RS_Late.B 7002.JPG,30,Tomato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Northern_Leaf_Blight\e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB 3554.JPG,9,Corn_(maize)___Northern_Leaf_Blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\c7da5378-82bb-45ef-9b9c-2c64c4130cf6___Com.G_SpM_FL 8772.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___healthy\23ffcd05-2b2a-48d2-a694-5c292e910b66___RS_HL 9842.JPG,37,Tomato___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\9da943d4-0434-4323-869f-b822674fbb4d___RS_HL 4439.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Grape___Esca_(Black_Measles)\4351e75f-c2c2-44db-8757-05d8f96985b1___FAM_B.Msls 4444.JPG,12,Grape___Esca_(Black_Measles)
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Late_blight\7e409fcc-0ff7-4d05-9852-e0f4495db3e8___RS_Late.B 6195.JPG,30,Tomato___Late_blight
D:\IRP\leaf-jepa\data\plantvillage_raw\Apple___healthy\d5578393-868f-49fa-8fff-4f0484b4507e___RS_HL 5995.JPG,3,Apple___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Soybean___healthy\a5dc2d7d-2819-41e3-914a-2a05df01ab37___RS_HL 4568.JPG,24,Soybean___healthy
D:\IRP\leaf-jepa\data\plantvillage_raw\Squash___Powdery_mildew\3e351e5c-0003-41d9-9e39-b127939eb857___MD_Powd.M 0738.JPG,25,Squash___Powdery_mildew
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Septoria_leaf_spot\619ccfba-56c4-4750-b920-7c7314f78b7c___Matt.S_CG 6908.JPG,32,Tomato___Septoria_leaf_spot
"D:\IRP\leaf-jepa\data\plantvillage_raw\Pepper,_bell___healthy\598dad0c-6cea-40e6-9b83-2e0473cebe9b___JR_HL 8051.JPG",19,"Pepper,_bell___healthy"
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Spider_mites Two-spotted_spider_mite\b1f317e9-70b9-4479-9004-27d0dd72d813___Com.G_SpM_FL 8865.JPG,33,Tomato___Spider_mites Two-spotted_spider_mite
D:\IRP\leaf-jepa\data\plantvillage_raw\Peach___Bacterial_spot\dcb4937e-813b-4c7b-b71b-2e487870504d___Rut._Bact.S 3369.JPG,16,Peach___Bacterial_spot
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 2680.JPG,8,Corn_(maize)___Common_rust_
D:\IRP\leaf-jepa\data\plantvillage_raw\Tomato___Leaf_Mold\aeec2942-315c-4297-90a2-4dc24f491a5c___Crnl_L.Mold 6925.JPG,31,Tomato___Leaf_Mold
D:\IRP\leaf-jepa\data\plantvillage_raw\Orange___Haunglongbing_(Citrus_greening)\5e49a495-0100-4e9b-bb11-5936c79b8026___CREC_HLB 6474.JPG,15,Orange___Haunglongbing_(Citrus_greening)
D:\IRP\leaf-jepa\data\plantvillage_raw\Corn_(maize)___Common_rust_\RS_Rust 1684.JPG,8,Corn_(maize)___Common_rust_
